id,name,year,headSize,strungWeight,balance,balancePts,swingweight,stiffness,beamWidth,pattern,tensionRange,powerLevel,strokeStyle,swingSpeed,frameProfile,identity,notes
prokennex-ki-q-5-pro-310,ProKennex Ki Q+ 5 Pro (310),,100,324,31.5,9 pts HL,314,67,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=13.4 vibration=158Hz power=40% sweetzone=15sqin
prokennex-ki-q-tour-315-2019,ProKennex Ki Q+ Tour (315) (2019),2019,98,332,32.5,6 pts HL,321,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=13.5 vibration=141Hz power=41% sweetzone=15sqin
prokennex-ki-q-tour-pro-325,ProKennex Ki Q+ Tour Pro (325),,98,344,31.2,10 pts HL,324,62,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.2 vibration=138Hz power=41% sweetzone=16sqin
prokennex-kinetic-pro-5g,ProKennex Kinetic Pro 5G,,100,312,31.1,10 pts HL,302,65,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.3 vibration=148Hz power=38% sweetzone=13sqin
prokennex-kinetic-pro-7g,ProKennex Kinetic Pro 7g,,100,335,31.8,10 pts HL,332,66,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.6 vibration=150Hz power=40% sweetzone=16sqin length=27.5in
prokennex-q15,ProKennex Q15,,105,299,34,3 pts HL,321,73,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=17.1 vibration=175Hz power=41% sweetzone=18sqin length=27.5in
prokennex-q30,ProKennex Q30,,119,277,35.4,1 pts HH,313,67,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=13.8 vibration=162Hz power=40% sweetzone=16sqin length=27.5in
prokennex-q5x-kinetic-100,ProKennex Q5X Kinetic 100,,100,332,32.7,7 pts HL,340,67,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.5 vibration=145Hz power=43% sweetzone=18sqin length=27.5in
prokennex-sq-ltd-edition,ProKennex SQ Ltd Edition,,105,298,33.8,4 pts HL,328,71,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=15.1 vibration=165Hz power=41% sweetzone=16sqin length=27.5in
slazenger-pro-braided,Slazenger Pro Braided,,95,326,32.5,6 pts HL,310,71,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=12.8 vibration=160Hz power=40% sweetzone=14sqin
slazenger-v100-team,Slazenger V100 Team,,100,294,35,2 pts HH,319,74,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.9 vibration=171Hz power=41% sweetzone=16sqin
slazenger-v100-tour,Slazenger V100 Tour,,100,309,33.7,2 pts HL,313,71,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.5 vibration=165Hz power=40% sweetzone=15sqin
slazenger-v98-team,Slazenger V98 Team,,98,310,35,2 pts HH,337,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.6 vibration=137Hz power=42% sweetzone=18sqin
slazenger-v98-tour,Slazenger V98 Tour,,98,321,34,1 pts HL,335,66,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.9 vibration=143Hz power=42% sweetzone=18sqin
solinco-blackout-300,Solinco Blackout 300,,100,320,32.5,6 pts HL,316,71,"21.7,21.7,21.7",16x19,"45,55",Low-Medium,Full,Fast,"21.7/21.7/21.7mm beam, 16x19 pattern",Standard,TWU: twistweight=14.5 vibration=166Hz power=41% sweetzone=16sqin
solinco-blackout-300-xtd,Solinco Blackout 300 XTD,,100,320,32.5,8 pts HL,328,70,"21.7,21.7,21.7",16x19,"45,55",Low-Medium,Full,Fast,"21.7/21.7/21.7mm beam, 16x19 pattern",Standard,TWU: twistweight=14.3 vibration=157Hz power=42% sweetzone=17sqin length=27.5in
solinco-pro-10,Solinco Pro 10,,98,340,33,4 pts HL,330,72,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=13.8 vibration=162Hz power=41% sweetzone=16sqin
solinco-pro-8,Solinco Pro 8,,98,311,33.3,3 pts HL,297,68,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=12.6 vibration=164Hz power=37% sweetzone=9sqin
solinco-protocol-300,Solinco Protocol 300,,100,315,31.8,8 pts HL,317,66,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.2 vibration=146Hz power=40% sweetzone=16sqin
solinco-protocol-325,Solinco Protocol 325,,100,340,31.4,9 pts HL,329,68,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=15.1 vibration=154Hz power=42% sweetzone=17sqin
solinco-whiteout-305,Solinco Whiteout 305,,98,323,33,4 pts HL,327,66,"21.7,21.7,21.7",16x19,"45,55",Low-Medium,Full,Fast,"21.7/21.7/21.7mm beam, 16x19 pattern",Standard,TWU: twistweight=14.6 vibration=138Hz power=41% sweetzone=17sqin
solinco-whiteout-305-18x20,Solinco Whiteout 305 18x20,,98,323,33,4 pts HL,324,66,"21.7,21.7,21.7",16x19,"45,55",Low-Medium,Full,Fast,"21.7/21.7/21.7mm beam, 16x19 pattern",Standard Precision,TWU: twistweight=14.8 vibration=147Hz power=41% sweetzone=17sqin
solinco-whiteout-305-xtd,Solinco Whiteout 305 XTD,,98,323,33,6 pts HL,333,67,"21.7,21.7,21.7",16x19,"45,55",Low-Medium,Full,Fast,"21.7/21.7/21.7mm beam, 16x19 pattern",Standard,TWU: twistweight=14.5 vibration=143Hz power=42% sweetzone=17sqin length=27.5in
solinco-whiteout-305-xtd-18x20,Solinco Whiteout 305 XTD 18x20,,98,323,33,6 pts HL,331,65,"21.7,21.7,21.7",16x19,"45,55",Low-Medium,Full,Fast,"21.7/21.7/21.7mm beam, 16x19 pattern",Standard Precision,TWU: twistweight=14.4 vibration=141Hz power=42% sweetzone=17sqin length=27.5in
solinco-whiteout-305-xtd-v2-camo,Solinco Whiteout 305 XTD v2 Camo,,98,323,33,6 pts HL,333,65,"21.7,21.7,21.7",16x19,"45,55",Low-Medium,Full,Fast,"21.7/21.7/21.7mm beam, 16x19 pattern",Standard,TWU: twistweight=14.8 vibration=140Hz power=42% sweetzone=17sqin length=27.5in
solinco-whiteout-305-v2-camo,Solinco Whiteout 305 v2 Camo,,98,323,33,4 pts HL,328,65,"21.7,21.7,21.7",16x19,"45,55",Low-Medium,Full,Fast,"21.7/21.7/21.7mm beam, 16x19 pattern",Standard,TWU: twistweight=14.7 vibration=145Hz power=42% sweetzone=17sqin
tecnifibre-atp-tfight-280-xtc,Tecnifibre ATP TFight 280 XTC,,100,298,33.5,2 pts HL,304,68,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=13.9 vibration=160Hz power=39% sweetzone=14sqin
tecnifibre-atp-tfight-295-xtc,Tecnifibre ATP TFight 295 XTC,,100,312,33.5,2 pts HL,317,69,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=14.9 vibration=158Hz power=41% sweetzone=16sqin
tecnifibre-atp-tfight-300-xtc,Tecnifibre ATP TFight 300 XTC,,98,318,33,4 pts HL,321,69,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=14.9 vibration=161Hz power=41% sweetzone=17sqin
tecnifibre-atp-tfight-305-xtc,Tecnifibre ATP TFight 305 XTC,,98,323,33.5,2 pts HL,329,65,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=14.9 vibration=144Hz power=42% sweetzone=17sqin
tecnifibre-atp-tfight-315-xtc,Tecnifibre ATP TFight 315 XTC,,98,332,32,7 pts HL,314,68,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=14.6 vibration=156Hz power=40% sweetzone=16sqin
tecnifibre-atp-tfight-320-xtc,Tecnifibre ATP TFight 320 XTC,,98,337,32,7 pts HL,326,68,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=15.2 vibration=155Hz power=42% sweetzone=17sqin
tecnifibre-t-flash-ps-270,Tecnifibre T-Flash PS 270,,100,285,34.1,1 pts HL,293,69,"23,25,23",16x19,"49,59",Medium,Medium-Full,Medium-Fast,"23/25/23mm beam, 16x19 pattern",Standard,TWU: twistweight=12.9 vibration=160Hz power=38% sweetzone=12sqin
tecnifibre-t-flash-ps-285,Tecnifibre T-Flash PS 285,,100,300,33.5,2 pts HL,304,69,"23,25,23",16x19,"49,59",Medium,Medium-Full,Medium-Fast,"23/25/23mm beam, 16x19 pattern",Standard,TWU: twistweight=13.2 vibration=159Hz power=39% sweetzone=14sqin
tecnifibre-t-flash-ps-300,Tecnifibre T-Flash PS 300,,100,304,33,4 pts HL,320,71,"23,25,23",16x19,"49,59",Medium,Medium-Full,Medium-Fast,"23/25/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14 vibration=156Hz power=41% sweetzone=16sqin
tecnifibre-tf40-18x20,Tecnifibre TF40 18x20,,98,323,33.3,3 pts HL,328,64,"23,25,23",16x19,"49,59",Medium,Medium-Full,Medium-Fast,"23/25/23mm beam, 16x19 pattern",Standard Precision,TWU: twistweight=14.6 vibration=140Hz power=42% sweetzone=17sqin
tecnifibre-tf40-305,Tecnifibre TF40 305,,98,320,33.3,3 pts HL,326,64,"23,25,23",16x19,"49,59",Medium,Medium-Full,Medium-Fast,"23/25/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.5 vibration=143Hz power=41% sweetzone=17sqin
tecnifibre-tf40-305-16x19,Tecnifibre TF40 305 16x19,,98,320,33.2,3 pts HL,321,64,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Standard,TWU: twistweight=14.4 vibration=143Hz power=41% sweetzone=16sqin
tecnifibre-tf40-315,Tecnifibre TF40 315,,98,335,32,7 pts HL,323,64,"23,25,23",16x19,"49,59",Medium,Medium-Full,Medium-Fast,"23/25/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.5 vibration=142Hz power=41% sweetzone=17sqin
tecnifibre-tf40-315-16x19,Tecnifibre TF40 315 16x19,,98,332,31.8,8 pts HL,313,64,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Standard,TWU: twistweight=13.9 vibration=142Hz power=40% sweetzone=15sqin
tecnifibre-tfx1-300,Tecnifibre TFX1 300,,100,315,33,4 pts HL,323,71,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Standard,TWU: twistweight=14.8 vibration=150Hz power=41% sweetzone=17sqin
tecnifibre-tfeel-305-mp-xl,Tecnifibre TFeel 305 MP XL,,97,320,33.6,4 pts HL,346,68,"23,25,23",16x19,"49,59",Medium,Medium-Full,Medium-Fast,"23/25/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.8 vibration=155Hz power=43% sweetzone=18sqin length=27.5in
tecnifibre-tfght-300-rs,Tecnifibre TFght 300 RS,,98,318,33,4 pts HL,320,66,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.9 vibration=143Hz power=41% sweetzone=16sqin
tecnifibre-tfight-255,Tecnifibre TFight 255,,100,281,34.2,Even,295,69,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=14.1 vibration=156Hz power=38% sweetzone=13sqin
tecnifibre-tfight-285,Tecnifibre TFight 285,,100,298,32.6,5 pts HL,303,63,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=14.4 vibration=145Hz power=39% sweetzone=18sqin
tecnifibre-tfight-295-mp,Tecnifibre TFight 295 MP,,100,307,33.5,2 pts HL,304,71,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.4 vibration=161Hz power=39% sweetzone=14sqin
tecnifibre-tfight-295-rs,Tecnifibre TFight 295 RS,,100,312,33.5,2 pts HL,318,70,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.5 vibration=156Hz power=41% sweetzone=16sqin
tecnifibre-tfight-295-tp,Tecnifibre TFight 295 TP,,95,309,33.2,3 pts HL,308,69,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=13.4 vibration=156Hz power=40% sweetzone=15sqin
tecnifibre-tfight-295-vo2-max,Tecnifibre TFight 295 VO2 Max,,95,312,33,4 pts HL,314,69,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=12 vibration=157Hz power=38% sweetzone=13sqin
tecnifibre-tfight-300,Tecnifibre TFight 300,,100,318,33,4 pts HL,318,65,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=15.3 vibration=145Hz power=40% sweetzone=16sqin
tecnifibre-tfight-300s,Tecnifibre TFight 300S,,98,318,33,4 pts HL,321,66,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Lightweight,TWU: twistweight=15.4 vibration=145Hz power=41% sweetzone=17sqin
tecnifibre-tfight-305-dynacore,Tecnifibre TFight 305 Dynacore,,95,321,33.2,3 pts HL,318,71,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=14.7 vibration=161Hz power=41% sweetzone=16sqin
tecnifibre-tfight-305-rs,Tecnifibre TFight 305 RS,,98,323,33.5,2 pts HL,333,67,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Lightweight,TWU: twistweight=15.8 vibration=143Hz power=42% sweetzone=18sqin
tecnifibre-tfight-305-vo2-max,Tecnifibre TFight 305 VO2 Max,,95,321,33.6,2 pts HL,324,73,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=15.1 vibration=163Hz power=42% sweetzone=17sqin
tecnifibre-tfight-305s,Tecnifibre TFight 305S,,98,320,32.5,6 pts HL,324,63,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Lightweight,TWU: twistweight=15.2 vibration=145Hz power=41% sweetzone=17sqin
tecnifibre-tfight-315-ltd-16-main,Tecnifibre TFight 315 Ltd. 16 Main,,98,328,32,7 pts HL,298,61,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=13.4 vibration=137Hz power=38% sweetzone=13sqin
tecnifibre-tfight-315-ltd-18-main,Tecnifibre TFight 315 Ltd. 18 Main,,98,335,32.3,6 pts HL,309,61,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=13.8 vibration=136Hz power=39% sweetzone=14sqin
tecnifibre-tfight-315-rs,Tecnifibre TFight 315 RS,,98,332,32,7 pts HL,321,69,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Lightweight,TWU: twistweight=15 vibration=152Hz power=41% sweetzone=17sqin
tecnifibre-tfight-315s,Tecnifibre TFight 315S,,98,332,32,7 pts HL,325,65,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Lightweight,TWU: twistweight=16.2 vibration=145Hz power=41% sweetzone=17sqin
tecnifibre-tfight-320-16x20,Tecnifibre TFight 320 (16x20),,97,337,31.1,10 pts HL,312,64,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard Spin,TWU: twistweight=11.1 vibration=145Hz power=38% sweetzone=12sqin
tecnifibre-tfight-320-18x20,Tecnifibre TFight 320 (18x20),,97,329,31.8,8 pts HL,308,64,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard Precision,TWU: twistweight=12.1 vibration=145Hz power=39% sweetzone=13sqin
tecnifibre-tfight-320-vo2-max,Tecnifibre TFight 320 VO2 Max,,95,335,32.4,6 pts HL,327,66,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=11.7 vibration=150Hz power=40% sweetzone=14sqin
tecnifibre-tfight-325-vo2-max,Tecnifibre TFight 325 VO2 Max,,95,340,31.8,8 pts HL,323,68,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=12.3 vibration=155Hz power=39% sweetzone=14sqin
tecnifibre-tfight-325-xl-vo2-max,Tecnifibre TFight 325 XL VO2 Max,,95,340,32.4,8 pts HL,338,68,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=11.1 vibration=155Hz power=41% sweetzone=15sqin length=27.5in
tecnifibre-tfight-335-mp-16x20,Tecnifibre TFight 335 MP (16x20),,97,311,31.4,9 pts HL,320,63,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",All-Rounder Spin,TWU: twistweight=10.3 vibration=143Hz power=40% sweetzone=14sqin
tecnifibre-tfight-335-mp-18x20,Tecnifibre TFight 335 MP (18x20),,97,326,33,4 pts HL,316,63,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",All-Rounder Precision,TWU: twistweight=11.3 vibration=143Hz power=41% sweetzone=15sqin
tecnifibre-tfight-dc-300,Tecnifibre TFight DC 300,,98,315,32.5,6 pts HL,304,70,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=14.4 vibration=161Hz power=39% sweetzone=14sqin
tecnifibre-tfight-dc-305,Tecnifibre TFight DC 305,,98,322,32.8,5 pts HL,315,66,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=14.1 vibration=147Hz power=40% sweetzone=16sqin
tecnifibre-tfight-dc-315,Tecnifibre TFight DC 315,,98,326,32,7 pts HL,307,70,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=14.5 vibration=156Hz power=40% sweetzone=15sqin
tecnifibre-tfight-dc-315-ltd-16x19,Tecnifibre TFight DC 315 Ltd. (16x19),,98,329,31.8,8 pts HL,305,62,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=13 vibration=141Hz power=39% sweetzone=14sqin
tecnifibre-tfight-dc-315-ltd-18x20,Tecnifibre TFight DC 315 Ltd. (18x20),,98,329,32.2,7 pts HL,298,62,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard Precision,TWU: twistweight=12.8 vibration=138Hz power=38% sweetzone=12sqin
tecnifibre-tfight-dc-320,Tecnifibre TFight DC 320,,98,335,32.2,7 pts HL,320,69,"22.5,22.5,22.5",16x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 16x19 pattern",Standard,TWU: twistweight=15 vibration=153Hz power=41% sweetzone=16sqin
tecnifibre-tfight-iso-295,Tecnifibre TFight ISO 295,,100,312,33.5,2 pts HL,324,70,"22.5,22.5,22.5",18x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 18x19 pattern",Standard,TWU: twistweight=15.1 vibration=161Hz power=41% sweetzone=17sqin
tecnifibre-tfight-iso-300,Tecnifibre TFight ISO 300,,98,318,32,7 pts HL,320,66,"22.5,22.5,22.5",18x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 18x19 pattern",Standard,TWU: twistweight=14.6 vibration=148Hz power=41% sweetzone=16sqin
tecnifibre-tfight-iso-305,Tecnifibre TFight ISO 305,,98,320,33.3,3 pts HL,335,64,"22.5,22.5,22.5",18x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 18x19 pattern",Standard,TWU: twistweight=15 vibration=141Hz power=42% sweetzone=18sqin
tecnifibre-tfight-iso-315,Tecnifibre TFight ISO 315,,98,329,32,7 pts HL,324,69,"22.5,22.5,22.5",18x19,"49,59",Low-Medium,Full,Fast,"22.5/22.5/22.5mm beam, 18x19 pattern",Standard,TWU: twistweight=15.2 vibration=160Hz power=41% sweetzone=17sqin
tecnifibre-tflash-270-ces,Tecnifibre TFlash 270 CES,,100,289,34.3,Even,309,72,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.5 vibration=170Hz power=40% sweetzone=15sqin
tecnifibre-tflash-270-os,Tecnifibre TFlash 270 OS,,110,286,33.7,4 pts HL,306,67,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.8 vibration=152Hz power=38% sweetzone=14sqin length=27.5in
tecnifibre-tflash-285-ces,Tecnifibre TFlash 285 CES,,100,303,34,1 pts HL,309,72,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.7 vibration=172Hz power=40% sweetzone=15sqin
tecnifibre-tflash-290,Tecnifibre TFlash 290,,100,309,33.7,2 pts HL,322,68,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Standard,TWU: twistweight=12.5 vibration=155Hz power=40% sweetzone=15sqin
tecnifibre-tflash-290-vo2-max,Tecnifibre TFlash 290 VO2 Max,,100,309,33,4 pts HL,313,69,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Standard,TWU: twistweight=12.1 vibration=157Hz power=39% sweetzone=13sqin
tecnifibre-tflash-300-atp,Tecnifibre TFlash 300 ATP,,100,321,32.7,5 pts HL,310,73,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Standard,TWU: twistweight=14.2 vibration=166Hz power=40% sweetzone=15sqin
tecnifibre-tflash-300-ces,Tecnifibre TFlash 300 CES,,100,320,32.5,6 pts HL,320,72,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=15.1 vibration=167Hz power=41% sweetzone=16sqin
tecnifibre-tflash-300-dynacore-atp,Tecnifibre TFlash 300 Dynacore ATP,,100,315,33.5,2 pts HL,317,72,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Standard,TWU: twistweight=14.8 vibration=160Hz power=41% sweetzone=16sqin
tecnifibre-tflash-300-speedflex,Tecnifibre TFlash 300 SpeedFlex,,100,315,33,4 pts HL,325,73,"23,23,23",16x19,"48,57",Medium,Medium-Full,Medium-Fast,"23/23/23mm beam, 16x19 pattern",Standard,TWU: twistweight=11.7 vibration=171Hz power=40% sweetzone=15sqin
tecnifibre-tflash-310-16x19,Tecnifibre TFlash 310 (16x19),,100,320,31.1,10 pts HL,306,67,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Standard,TWU: twistweight=13.3 vibration=152Hz power=39% sweetzone=14sqin
tecnifibre-tflash-310-18x20,Tecnifibre TFlash 310 (18x20),,100,326,31.1,10 pts HL,319,67,"24,26,24",16x19,"49,59",Medium-High,Medium,Medium,"24/26/24mm beam, 16x19 pattern",Standard Precision,TWU: twistweight=13.5 vibration=152Hz power=40% sweetzone=15sqin
